time,D mode,R or A mode,Total
1164931200000.0,14.708824534967647,0.16144758335127196,14.870272118318919
1167609600000.0,15.135552657237284,0.16334696668481632,15.2988996239221
1170288000000.0,15.530624390614514,0.16524635001836072,15.695870740632875
1172707200000.0,15.968748812885417,0.16714573335190508,16.13589454623732
1175385600000.0,16.391045040710114,0.16904511668544947,16.560090157395564
1177977600000.0,16.817140035201906,0.17094450001899383,16.9880845352209
1180656000000.0,17.217909918579767,0.1728438833525382,17.390753801932306
1183248000000.0,17.620579185291174,0.1747432666860826,17.79532245197726
1185926400000.0,18.013751535334862,0.17664265001962695,18.19039418535449
1188604800000.0,18.387296924265254,0.17980828890886758,18.567105213174123
1191196800000.0,18.766540463196282,0.18360705557595633,18.950147518772237
1193875200000.0,19.102731313233637,0.19816899446646322,19.3009003077001
1196467200000.0,19.44208780216023,0.21209780557912197,19.654185607739354
1199145600000.0,19.79094120775455,0.2247603611360845,20.015701568890634
1201824000000.0,20.118901396679878,0.237422916693047,20.356324313372927
1204329600000.0,20.488648018943184,0.24818608891646513,20.736834107859647
1207008000000.0,20.85206336342801,0.257683005584187,21.109746369012193
1209600000000.0,21.217378091246374,0.26654679447406077,21.483924885720437
1212278400000.0,21.585858457953986,0.27667683891963074,21.862535296873617
1214870400000.0,21.993592746888176,0.28427437225380825,22.277867119141984
1217548800000.0,22.38043381915338,0.30643384447849265,22.686867663631872
1220227200000.0,22.751446696972383,0.31909640003545514,23.07054309700784
1222819200000.0,23.130057108125563,0.33049270003672143,23.460549808162284
1225497600000.0,23.482709280386967,0.34378838337153206,23.8264976637585
1228089600000.0,23.858787180428756,0.3824091778202677,24.24119635824902
1230768000000.0,24.233598824914843,0.4102668000455852,24.64386562496043
1233446400000.0,24.568523419396502,0.43559191115951024,25.00411533055601
1235865600000.0,24.96802704721867,0.4621832778291315,25.430210325047803
1238544000000.0,25.35233560837248,0.4862421333873602,25.838577741759842
1241136000000.0,25.765768047307308,0.510300988945589,26.276069036252895
1243814400000.0,26.151342864016815,0.5330935889481215,26.68443645296494
1246406400000.0,26.534385169614932,0.5571524445063503,27.091537614121282
1249084800000.0,26.909196814101023,0.5786787889531866,27.48787560305421
1251763200000.0,27.263115241918126,0.6002051334000228,27.863320375318146
1254355200000.0,27.623364947513707,0.6204652222911629,28.24383016980487
1257033600000.0,27.957656414217517,0.6381928000709103,28.595849214288428
1259625600000.0,28.33183493092576,0.6603522722955947,28.992187203221356
1262304000000.0,28.708545958745393,0.6812454889645828,29.389791447709978
1264982400000.0,29.044103681004902,0.6989730667443304,29.74307674774923
1267401600000.0,29.414483431046055,0.7230319223025591,30.13751535334861
1270080000000.0,29.757005558861888,0.7470907778607878,30.50409633672268
1272672000000.0,30.106492092234056,0.7793802945310423,30.885872386765097
1275350400000.0,30.456611753384067,0.7996403834221822,31.25625213680625
1277942400000.0,30.81053018120117,0.8205336000911704,31.63106378129234
1280620800000.0,31.142922264571435,0.8401605612044623,31.9830828257759
1283299200000.0,31.45315487571702,0.859154394539906,32.312309270256925
1285891200000.0,31.802008281311334,0.8781482278753499,32.68015650918668
1288569600000.0,32.14136477023793,0.8971420612107935,33.03850683144872
1291161600000.0,32.49971509249997,0.9199346612133261,33.419649753713294
1293840000000.0,32.847935370316435,0.9408278778823143,33.78876324819875
1296518400000.0,33.1486710647943,0.9591885834399099,34.107859648234204
1298937600000.0,33.47726438149748,0.9788155445532017,34.45607992605068
1301616000000.0,33.80015954820002,0.9959099945551011,34.79606954275512
1304208000000.0,34.1445810593494,1.0142707001126967,35.158851759462095
1306886400000.0,34.48203816494245,1.0319982778924444,35.51403644283489
1309478400000.0,34.844187253871574,1.050992111227888,35.895179365099466
1312156800000.0,35.22533017613615,1.071252200119028,36.296582376255174
1314835200000.0,35.58178111506464,1.091512289010168,36.67329340407481
1317427200000.0,35.93696579843744,1.111772377901308,37.04873817633875
1320105600000.0,36.31494308181277,1.1313993390146,37.44634242082737
1322697600000.0,36.7125473263014,1.1522925556835881,37.864839881984985
1325376000000.0,37.103187165233685,1.1738189001304242,38.27700606536411
1328054400000.0,37.48179757638687,1.1934458612437162,38.675243437630584
1330560000000.0,37.90789257087865,1.2143390779127043,39.122231648791356
1333238400000.0,38.32132500981348,1.2352322945816925,39.55655730439517
1335830400000.0,38.744254365416026,1.2573917668063768,40.001646132222405
1338508800000.0,39.132994821014776,1.2915806668101757,40.42457548782495
1341100800000.0,39.571752371063525,1.3472959112608107,40.91904828232434
1343779200000.0,39.98011978777557,1.404277411267142,41.38439719904271
1346457600000.0,40.38278905448698,1.4568270168285364,41.83961607131551
1349049600000.0,40.79812087675535,1.5441986501715776,42.34231952692692
1351728000000.0,41.21345269902372,1.6594279057399364,42.87288060476365
1354320000000.0,41.657275271295255,1.7809884390867765,43.43826371038203
1356998400000.0,42.096032821344004,1.894951439099439,43.99098426044344
1359676800000.0,42.53289098805921,1.9937193724437465,44.52661036050296
1362096000000.0,42.99254175477695,2.127309333569701,45.11985108834665
1364774400000.0,43.37811657148646,2.3729629113747737,45.75107948286123
1367366400000.0,43.70037861041115,2.749673939194408,46.45005254960556
1370044800000.0,44.02517316044724,3.152976333683664,47.178149494130906
1372636800000.0,44.37212718270801,3.4866346726096262,47.85876185531764
1375315200000.0,44.712116799412456,3.779772833753308,48.49188963316576
1377993600000.0,45.043875755004876,4.047585883783065,49.09146163878794
1380585600000.0,45.38133286059793,4.465450217162828,49.846783077760755
1383264000000.0,45.69726362174414,4.795942917199549,50.49320653894369
1385856000000.0,46.02965570511441,5.060590328340066,51.09024603345447
1388534400000.0,46.34242082737138,5.339799678371089,51.68222050574247
1391212800000.0,46.653919694072655,5.612044622845783,52.26596431691844
1393632000000.0,46.96921732744102,5.924809745102757,52.89402707254378
1396310400000.0,47.27248553303028,6.207817861800868,53.48030339483115
1398902400000.0,47.59854633862206,6.476897167386322,54.075443506008384
1401580800000.0,47.946133488660685,6.742177706304687,54.688311194965365
1404172800000.0,48.30638319425626,7.060640978562294,55.36702417281856
1406851200000.0,48.663467260962605,7.330986539703443,55.99445380066605
1409529600000.0,49.0028237498892,7.598166461955352,56.600990211844554
1412121600000.0,49.34787838881643,7.88244083420916,57.23031922302559
1414800000000.0,49.68723487774302,8.160383928684487,57.84761880642751
1417392000000.0,50.07850784445317,8.472515923163613,58.55102376761678
1420070400000.0,50.46408266116268,8.842262545426918,59.3063452065896
1422748800000.0,50.81800108897978,9.222139212135794,60.04014030111557
1425168000000.0,51.213072822357006,9.641269801071251,60.85434262342826
1427846400000.0,51.59358261684373,10.085725501120637,61.67930811796437
1430438400000.0,52.00321628911147,10.703025084522558,62.70624137363403
1433116800000.0,52.391956744710214,11.219657351246628,63.611614095956845
1435708800000.0,52.81488610031276,11.700834462411203,64.51572056272397
1438387200000.0,53.220087878135566,12.16111835690679,65.38120623504236
1441065600000.0,53.630987805959,12.60684031251187,66.23782811847087
1443657600000.0,54.04821901156091,13.113975662568219,67.16219467412914
1446336000000.0,54.44202448938245,13.664796829296089,68.10682131867854
1448928000000.0,54.82696617831411,14.266268218251808,69.09323439656592
1451606400000.0,55.20114469502235,14.820888151646765,70.02203284666912
1454284800000.0,55.5556962506173,15.297000240588556,70.85269649120586
1456790400000.0,55.92924163954769,15.785774885087308,71.715016524635
1459468800000.0,56.304053284033785,16.26505261291834,72.56910589695212
1462060800000.0,56.69089435629899,16.73863219074874,73.42952654704773
1464739200000.0,57.05241031745027,17.202714851911413,74.25512516936168
1467331200000.0,57.42595570638066,17.65540121307282,75.08135691945348
1470009600000.0,57.80583237308954,18.068833652007648,75.87466602509718
1472688000000.0,58.17874463424208,18.489230496498802,76.66797513074088
1475280000000.0,58.56495257872944,18.998265229888695,77.56321780861813
1477958400000.0,58.93913109543768,19.502868068833653,78.44199916427134
1480550400000.0,59.32407278436934,20.021399718891267,79.34547250326061
1483228800000.0,59.71534575107948,20.54752890228306,80.26287465336254
1485907200000.0,60.01671457333519,21.102781963455865,81.11949653679106
1488326400000.0,60.26110189558457,21.736542869081838,81.9976447646664
1491004800000.0,60.48712851227635,22.43741531915971,82.92454383143605
1493596800000.0,60.70998949007889,23.121193319235687,83.83118280931457
1496275200000.0,60.91448976232383,23.791042508199006,84.70553227052284
1498867200000.0,61.12468818456941,24.42480341382498,85.54949159839438
1501545600000.0,61.34438352348271,25.10225013612247,86.44663365960518
1504224000000.0,61.54002000683778,25.780329986197813,87.32034999303559
1506816000000.0,61.73249085130361,26.45651045293961,88.18900130424322
1509494400000.0,61.86228204576248,27.07507629189723,88.9373583376597
1512086400000.0,61.97941068466438,27.732262925303584,89.71167360996796
1514764800000.0,62.090208045787804,28.381218897597915,90.47142694338571
1517443200000.0,62.190875362465654,28.945968875438442,91.1368442379041
1519862400000.0,62.29787395692198,29.535410836615046,91.83328479353703
1522540800000.0,62.388411229154265,30.130550947792283,92.51896217694654
1525132800000.0,62.440327706937815,30.7674774923075,93.20780519924531
1527811200000.0,62.49034480138781,31.41200157015689,93.90234637154471
1530403200000.0,62.54226127917136,31.96535524799615,94.50761652716751
1533081600000.0,62.58658022362073,32.602914920289216,95.18949514390994
1535760000000.0,62.624567890291615,33.25693591480633,95.88150380509795
1538352000000.0,62.635331062515036,34.12178845934687,96.7571195218619
1541030400000.0,62.636597318070734,34.875210514986136,97.51180783305686
1543622400000.0,62.636597318070734,35.61153812062351,98.24813543869423
1546300800000.0,62.636597318070734,36.32254061514695,98.95913793321768
1548979200000.0,62.636597318070734,37.02847808744761,99.66507540551834
